date,plot,period,mean_fd,sd_fd,preflood_mean,fd_n1,fd_n1_control,fd_n2
2023-05-23,Control,0_preflood,1.8554645131834313,2.6666353779248264,2.703186515734346,-0.8477220025509147,-0.8477220025509147,0
2023-05-23,Estuarine,0_preflood,0.7917597097937074,1.3351386056483199,1.4055191292457585,-0.6137594194520511,-0.8477220025509147,0.23396258309886353
2023-05-23,Freshwater,0_preflood,1.324714510034948,2.1934860054572267,2.353199237871166,-1.028484727836218,-0.8477220025509147,-0.18076272528530324
2023-05-24,Control,0_preflood,3.2029129173402726,4.376906369937484,2.703186515734346,0.49972640160592663,0.49972640160592663,0
2023-05-24,Estuarine,0_preflood,1.8936348012793505,2.9467707797797202,1.4055191292457585,0.48811567203359196,0.49972640160592663,-0.011610729572334666
2023-05-24,Freshwater,0_preflood,2.965239867709832,4.096565557736734,2.353199237871166,0.612040629838666,0.49972640160592663,0.1123142282327394
2023-05-25,Control,0_preflood,3.1320706227036523,3.2345338537432946,2.703186515734346,0.42888410696930634,0.42888410696930634,0
2023-05-25,Estuarine,0_preflood,2.033380156384753,2.286141374787502,1.4055191292457585,0.6278610271389944,0.42888410696930634,0.19897692016968804
2023-05-25,Freshwater,0_preflood,3.2009484719998977,3.3141024879713923,2.353199237871166,0.8477492341287318,0.42888410696930634,0.4188651271594255
2023-05-26,Control,0_preflood,2.3454370352202596,3.608103939512793,2.703186515734346,-0.3577494805140864,-0.3577494805140864,0
2023-05-26,Estuarine,0_preflood,1.018103050486287,1.7346827889385568,1.4055191292457585,-0.3874160787594716,-0.3577494805140864,-0.0296665982453852
2023-05-26,Freshwater,0_preflood,1.8979836945895563,2.9474942136510784,2.353199237871166,-0.4552155432816096,-0.3577494805140864,-0.09746606276752323
2023-05-27,Control,0_preflood,3.624743503061993,4.833290969713428,2.703186515734346,0.921556987327647,0.921556987327647,0
2023-05-27,Estuarine,0_preflood,1.7417026211577584,2.7314283344781543,1.4055191292457585,0.3361834919119999,0.921556987327647,-0.5853734954156471
2023-05-27,Freshwater,0_preflood,3.1426720999111146,4.1562776932729,2.353199237871166,0.7894728620399487,0.921556987327647,-0.1320841252876983
2023-05-28,Control,0_preflood,2.0539440214500178,2.9180858945134722,2.703186515734346,-0.6492424942843282,-0.6492424942843282,0
2023-05-28,Estuarine,0_preflood,0.9966885625868858,1.5644048630637972,1.4055191292457585,-0.40883056665887274,-0.6492424942843282,0.2404119276254555
2023-05-28,Freshwater,0_preflood,1.6500352837382746,2.2894419857409645,2.353199237871166,-0.7031639541328913,-0.6492424942843282,-0.053921459848563114
2023-06-05,Control,0_preflood,2.7077329971807944,3.7683286525666406,2.703186515734346,0.004546481446448425,0.004546481446448425,0
2023-06-05,Estuarine,0_preflood,1.363365003031568,2.046627596846894,1.4055191292457585,-0.04215412621419046,0.004546481446448425,-0.04670060766063888
2023-06-05,Freshwater,0_preflood,2.290800737114537,2.990488712884063,2.353199237871166,-0.062398500756629005,0.004546481446448425,-0.06694498220307743
2023-06-06,Control,1_flood,2.8960353335778004,3.6027780633794717,2.703186515734346,0.19284881784345442,0.19284881784345442,0
2023-06-06,Estuarine,1_flood,2.0307225304202636,2.3797329792823683,1.4055191292457585,0.6252034011745051,0.19284881784345442,0.4323545833310507
2023-06-06,Freshwater,1_flood,3.146814392661571,3.295326472153326,2.353199237871166,0.7936151547904049,0.19284881784345442,0.6007663369469505
2023-06-07,Control,1_flood,2.92615751682237,3.7743838561746776,2.703186515734346,0.22297100108802415,0.22297100108802415,0
2023-06-07,Estuarine,1_flood,1.6180976609219708,2.1406602356032693,1.4055191292457585,0.21257853167621232,0.22297100108802415,-0.010392469411811822
2023-06-07,Freshwater,1_flood,2.576780604308907,3.068039956630226,2.353199237871166,0.2235813664377413,0.22297100108802415,6.103653497171457e-4
2023-06-08,Control,2_postflood,4.046066870428474,4.78803366905314,2.703186515734346,1.342880354694128,1.342880354694128,0
2023-06-08,Estuarine,2_postflood,1.9864539491873807,2.9152620734882717,1.4055191292457585,0.5809348199416222,1.342880354694128,-0.7619455347525057
2023-06-08,Freshwater,2_postflood,3.6439420491192207,4.087088215413951,2.353199237871166,1.2907428112480548,1.342880354694128,-0.05213754344607313
2023-06-09,Control,2_postflood,3.3637530837262934,4.150918146228253,2.703186515734346,0.6605665679919475,0.6605665679919475,0
2023-06-09,Estuarine,2_postflood,2.1250169542695434,2.5642364041611825,1.4055191292457585,0.7194978250237849,0.6605665679919475,0.058931257031837436
2023-06-09,Freshwater,2_postflood,3.382511108836573,3.6675311830775987,2.353199237871166,1.0293118709654072,0.6605665679919475,0.36874530297345975
2023-06-10,Control,2_postflood,3.347226721662233,4.6382479556059275,2.703186515734346,0.6440402059278871,0.6440402059278871,0
2023-06-10,Estuarine,2_postflood,1.7168274894353406,2.3049362503064597,1.4055191292457585,0.3113083601895821,0.6440402059278871,-0.33273184573830505
2023-06-10,Freshwater,2_postflood,2.992267505483682,3.586668320649688,2.353199237871166,0.6390682676125161,0.6440402059278871,-0.004971938315371016
2023-06-11,Control,2_postflood,2.822956725526863,4.7503245899877085,2.703186515734346,0.11977020979251707,0.11977020979251707,0
2023-06-11,Estuarine,2_postflood,1.4442567394650887,2.2317131233426046,1.4055191292457585,0.0387376102193302,0.11977020979251707,-0.08103259957318687
2023-06-11,Freshwater,2_postflood,2.4456836493796854,3.376555862822016,2.353199237871166,0.09248441150851949,0.11977020979251707,-0.027285798283997575
2023-06-13,Control,2_postflood,3.083549516559501,4.396034721259796,2.703186515734346,0.38036300082515506,0.38036300082515506,0
2023-06-13,Freshwater,2_postflood,2.870243479818136,3.544163763514575,2.353199237871166,0.5170442419469703,0.38036300082515506,0.13668124112181523
2023-06-14,Control,2_postflood,3.6886197675200316,4.544625022221712,2.703186515734346,0.9854332517856856,0.9854332517856856,0
2023-06-14,Freshwater,2_postflood,3.192541477956764,2.7220492166238053,2.353199237871166,0.8393422400855979,0.9854332517856856,-0.14609101170008776
2023-06-15,Control,2_postflood,3.6323227869981576,4.606197283435764,2.703186515734346,0.9291362712638116,0.9291362712638116,0
2023-06-15,Freshwater,2_postflood,3.6946840682758006,3.8280932677880157,2.353199237871166,1.3414848304046347,0.9291362712638116,0.41234855914082313
2023-06-16,Control,2_postflood,2.050365207579025,3.3983139722245825,2.703186515734346,-0.6528213081553211,-0.6528213081553211,0
2023-06-16,Estuarine,2_postflood,0.577200079322734,0.8556505817742147,1.4055191292457585,-0.8283190499230245,-0.6528213081553211,-0.17549774176770339
2023-06-16,Freshwater,2_postflood,1.089618768128681,1.5820524277430705,2.353199237871166,-1.2635804697424848,-0.6528213081553211,-0.6107591615871637
2023-06-17,Control,2_postflood,3.3119129171549146,4.477872747211145,2.703186515734346,0.6087264014205687,0.6087264014205687,0
2023-06-17,Estuarine,2_postflood,1.5446513927468117,2.2963423803487357,1.4055191292457585,0.13913226350105323,0.6087264014205687,-0.46959413791951543
2023-06-17,Freshwater,2_postflood,2.782515488605538,3.477825473078858,2.353199237871166,0.42931625073437196,0.6087264014205687,-0.1794101506861967
2023-06-18,Control,2_postflood,3.3383093897043876,4.6869645869155505,2.703186515734346,0.6351228739700416,0.6351228739700416,0
2023-06-18,Estuarine,2_postflood,2.128066682146236,2.4712624297474695,1.4055191292457585,0.7225475529004775,0.6351228739700416,0.08742467893043582
2023-06-18,Freshwater,2_postflood,3.549039338699752,3.6045075185317543,2.353199237871166,1.195840100828586,0.6351228739700416,0.5607172268585443
2023-06-19,Control,2_postflood,1.813529386726679,3.5639137892046295,2.703186515734346,-0.8896571290076669,-0.8896571290076669,0
2023-06-19,Estuarine,2_postflood,1.0197297472121984,1.504263804629142,1.4055191292457585,-0.38578938203356006,-0.8896571290076669,0.5038677469741069
2023-06-19,Freshwater,2_postflood,1.4723570696137067,2.1460447331103274,2.353199237871166,-0.8808421682574592,-0.8896571290076669,0.008814960750207712
2023-06-20,Control,2_postflood,1.635154450132028,2.7312997666996237,2.703186515734346,-1.068032065602318,-1.068032065602318,0
2023-06-20,Estuarine,2_postflood,1.0584868988549347,1.6047648898323004,1.4055191292457585,-0.34703223039082376,-1.068032065602318,0.7209998352114941
2023-06-20,Freshwater,2_postflood,1.537132256508832,2.1197817606392206,2.353199237871166,-0.816066981362334,-1.068032065602318,0.25196508423998387
